"name","region","freq","rank","gender"
"Laís Castro",0,544,7083,F
"Maitê Gonçalves",0,543,7087,F
"Camila Rocha",0,543,7088,F
"Isabella Mendes",0,543,7096,F
"Julia Dias",0,543,7094,F
"Isabelly Souza",0,543,7089,F
"Amanda Gomes",0,543,7091,F
"Ana Sophia Porto",0,543,7095,F
"Marina da Mata",0,543,7090,F
"Letícia Peixoto",0,543,7092,F
"Ana Beatriz Novaes",0,543,7093,F
"Julia da Luz",0,542,7101,F
"Agatha Costela",0,542,7106,F
"Caroline Santos",0,542,7102,F
"Gabrielly Nogueira",0,542,7103,F
"Luna Gomes",0,542,7100,F
"Pietra Correia",0,542,7104,F
"Lavínia Cavalcanti",0,542,7105,F
"Ana Julia Castro",0,542,7107,F
"Bianca Nunes",0,542,7097,F
"Letícia Farias",0,542,7098,F
"Ana Júlia Araújo",0,542,7099,F
"Ana Laura Nunes",0,541,7116,F
"Letícia Nascimento",0,541,7113,F
"Mariane Fogaça",0,541,7109,F
"Esther da Paz",0,541,7110,F
"Olivia Castro",0,541,7108,F
"Larissa Rezende",0,541,7114,F
"Ana Ramos",0,541,7111,F
"Emanuelly Teixeira",0,541,7115,F
"Luana Monteiro",0,541,7112,F
"Maria Vitória Alves",0,540,7120,F
"Pietra Rezende",0,540,7119,F
"Emanuella Novaes",0,540,7117,F
"Brenda Porto",0,540,7124,F
"Alice Cunha",0,540,7126,F
"Dra. Lara da Mota",0,540,7118,F
"Amanda Costela",0,540,7122,F
"Maria Clara da Cunha",0,540,7125,F
"Júlia Silveira",0,540,7123,F
"Stella Carvalho",0,540,7121,F
"Ana Vitória da Cruz",0,539,7129,F
"Juliana Nunes",0,539,7133,F
"Isadora Cavalcanti",0,539,7127,F
"Alícia da Costa",0,539,7130,F
"Mariana Barros",0,539,7134,F
"Sra. Isis Castro",0,539,7128,F
"Luna Barbosa",0,539,7132,F
"Maria Alice Rocha",0,539,7131,F
"Isabella Novaes",0,538,7144,F
"Srta. Yasmin Teixeira",0,538,7140,F
"Stephany Cunha",0,538,7135,F
"Ana Julia da Mota",0,538,7137,F
"Maria Clara Costela",0,538,7139,F
"Emilly Duarte",0,538,7138,F
"Sra. Daniela Dias",0,538,7141,F
"Mirella Costa",0,538,7136,F
"Camila Gomes",0,538,7143,F
"Bianca Gomes",0,538,7142,F
"Maria Fernanda Monteiro",0,537,7145,F
"Maria Alice da Costa",0,537,7146,F
"Lavínia Fogaça",0,537,7152,F
"Ana da Cruz",0,537,7151,F
"Eloah Monteiro",0,537,7149,F
"Vitória da Costa",0,537,7148,F
"Emanuella Costela",0,537,7153,F
"Bianca da Mata",0,537,7150,F
"Ana Laura Fernandes",0,537,7147,F
"Sra. Melissa Viana",0,536,7161,F
"Bianca Araújo",0,536,7156,F
"Sra. Luana Lima",0,536,7158,F
"Maria Clara Vieira",0,536,7160,F
"Carolina Jesus",0,536,7157,F
"Olivia Lima",0,536,7159,F
"Raquel Pires",0,536,7155,F
"Sofia da Mota",0,536,7154,F
"Emanuella Santos",0,535,7164,F
"Ana Beatriz Rodrigues",0,535,7170,F
"Camila Barros",0,535,7171,F
"Dra. Laura Nunes",0,535,7162,F
"Julia Lima",0,535,7168,F
"Joana Santos",0,535,7172,F
"Rebeca da Mata",0,535,7165,F
"Marina Martins",0,535,7166,F
"Srta. Luana da Cunha",0,535,7169,F
"Catarina da Cunha",0,535,7167,F
"Kamilly Araújo",0,535,7163,F
"Alana Lopes",0,534,7178,F
"Maria Eduarda Pinto",0,534,7174,F
"Rebeca Campos",0,534,7180,F
"Maria Julia Campos",0,534,7177,F
"Sra. Ana Laura Rezende",0,534,7173,F
"Joana Duarte",0,534,7176,F
"Srta. Isabel Cavalcanti",0,534,7179,F
"Sabrina Viana",0,534,7175,F
"Ana Júlia Moura",0,533,7186,F
"Giovanna Lopes",0,533,7184,F
"Lorena Correia",0,533,7185,F
"Isis Gonçalves",0,533,7183,F
"Ana da Cunha",0,533,7181,F
"Srta. Gabriela da Luz",0,533,7182,F
"Ana Laura Freitas",0,532,7187,F
"Srta. Marcela Vieira",0,532,7190,F
"Giovanna Ribeiro",0,532,7189,F
"Bianca Cardoso",0,532,7188,F
"Luna Correia",0,532,7191,F
"Cecília Sales",0,531,7196,F
"Maria Luiza Oliveira",0,531,7200,F
"Stephany Porto",0,531,7199,F
"Sra. Clarice Ferreira",0,531,7195,F
"Sophia da Rocha",0,531,7193,F
"Carolina da Cunha",0,531,7192,F
"Maria Alice Almeida",0,531,7194,F
"Letícia Barbosa",0,531,7197,F
"Ana Lívia da Conceição",0,531,7198,F
"Carolina Moura",0,531,7201,F
"Luana Almeida",0,530,7203,F
"Amanda Melo",0,530,7209,F
"Daniela Nunes",0,530,7206,F
"Esther da Rosa",0,530,7202,F
"Carolina Barbosa",0,530,7215,F
"Esther Fogaça",0,530,7211,F
"Isabel Gonçalves",0,530,7216,F
"Letícia Teixeira",0,530,7210,F
"Esther Santos",0,530,7214,F
"Clarice Teixeira",0,530,7207,F
"Sra. Ana Luiza da Costa",0,530,7213,F
"Eduarda das Neves",0,530,7205,F
"Ana Sophia Gonçalves",0,530,7212,F
"Kamilly Rodrigues",0,530,7208,F
"Brenda Lima",0,530,7204,F
"Mariana Campos",0,529,7217,F
"Laís Dias",0,529,7221,F
"Pietra Silveira",0,529,7220,F
"Juliana Cunha",0,529,7219,F
"Sra. Maria Clara Caldeira",0,529,7224,F
"Giovanna Caldeira",0,529,7222,F
"Emanuella Sales",0,529,7218,F
"Ana Julia Rezende",0,529,7223,F
"Stephany Duarte",0,528,7227,F
"Isabel Castro",0,528,7228,F
"Rebeca Moura",0,528,7231,F
"Mariana Martins",0,528,7226,F
"Laura Santos",0,528,7232,F
"Alexia Monteiro",0,528,7230,F
"Srta. Lívia Peixoto",0,528,7234,F
"Ana Carolina Nunes",0,528,7229,F
"Camila Fernandes",0,528,7225,F
"Camila Martins",0,528,7233,F
"Maria Cecília da Cruz",0,527,7238,F
"Maria Clara das Neves",0,527,7240,F
"Raquel Melo",0,527,7237,F
"Bruna Alves",0,527,7235,F
"Isabelly Cunha",0,527,7243,F
"Ana Júlia Martins",0,527,7242,F
"Letícia Fernandes",0,527,7236,F
"Eduarda Cardoso",0,527,7239,F
"Julia Araújo",0,527,7241,F
"Bruna da Rosa",0,526,7247,F
"Esther Silveira",0,526,7249,F
"Esther da Rosa",0,526,7248,F
"Sra. Isabel Castro",0,526,7250,F
"Laura Fernandes",0,526,7244,F
"Sofia Fogaça",0,526,7245,F
"Isadora Aragão",0,526,7251,F
"Raquel Moura",0,526,7253,F
"Catarina Correia",0,526,7246,F
"Júlia Mendes",0,526,7252,F
"Ana Beatriz Novaes",0,525,7261,F
"Giovanna Monteiro",0,525,7255,F
"Caroline Viana",0,525,7260,F
"Ana Laura Rocha",0,525,7254,F
"Dra. Lara Ferreira",0,525,7257,F
"Mirella Barros",0,525,7259,F
"Brenda Fogaça",0,525,7258,F
"Pietra Moraes",0,525,7256,F
"Srta. Sofia Viana",0,524,7262,F
"Joana Martins",0,524,7267,F
"Maria Cecília Costa",0,524,7265,F
"Maysa Fogaça",0,524,7266,F
"Alana Fogaça",0,524,7268,F
"Gabrielly Almeida",0,524,7264,F
"Bárbara Costa",0,524,7263,F
"Ana da Mota",0,523,7272,F
"Mirella Farias",0,523,7270,F
"Sophie Costela",0,523,7269,F
"Srta. Maria Luiza Fernandes",0,523,7275,F
"Mariane Lopes",0,523,7271,F
"Ana Sophia Correia",0,523,7273,F
"Sra. Vitória Novaes",0,523,7274,F
"Daniela Rezende",0,523,7276,F
"Bárbara Novaes",0,522,7282,F
"Laís das Neves",0,522,7279,F
"Raquel Sales",0,522,7278,F
"Carolina da Paz",0,522,7291,F
"Lorena da Cunha",0,522,7286,F
"Luiza Nunes",0,522,7287,F
"Melissa Silveira",0,522,7285,F
"Sabrina Cavalcanti",0,522,7283,F
"Manuela Novaes",0,522,7284,F
"Ana Vitória Moreira",0,522,7280,F
"Sra. Vitória Freitas",0,522,7288,F
"Eduarda Carvalho",0,522,7289,F
"Luana Dias",0,522,7277,F
"Carolina Azevedo",0,522,7281,F
"Mirella Pinto",0,522,7290,F
"Caroline Carvalho",0,521,7299,F
"Agatha Lopes",0,521,7300,F
"Yasmin Oliveira",0,521,7296,F
"Srta. Natália Martins",0,521,7294,F
"Dra. Maria Cecília da Conceição",0,521,7293,F
"Sra. Joana Sales",0,521,7292,F
"Srta. Maria Julia Araújo",0,521,7295,F
"Beatriz Sales",0,521,7301,F
"Maria Alice Mendes",0,521,7297,F
"Sra. Natália Pereira",0,521,7298,F
"Vitória Cunha",0,520,7307,F
"Gabriela Rodrigues",0,520,7305,F
"Ana Sophia Fernandes",0,520,7302,F
"Larissa Souza",0,520,7304,F
"Srta. Rafaela da Rosa",0,520,7303,F
"Vitória Nunes",0,520,7306,F
"Gabriela Farias",0,519,7308,F
"Valentina Nogueira",0,519,7315,F
"Sarah Ferreira",0,519,7309,F
"Dra. Milena Almeida",0,519,7313,F
"Isabel Lima",0,519,7312,F
"Agatha Correia",0,519,7317,F
"Clarice Silveira",0,519,7316,F
"Emilly da Costa",0,519,7314,F
"Ana Lívia da Rosa",0,519,7310,F
"Sra. Maria Fernanda Silva",0,519,7311,F
"Agatha Cunha",0,518,7333,F
"Natália Ramos",0,518,7328,F
"Alice Martins",0,518,7330,F
"Emanuella Cavalcanti",0,518,7318,F
"Gabrielly da Costa",0,518,7323,F
"Sra. Evelyn Rocha",0,518,7325,F
"Alexia Mendes",0,518,7331,F
"Sra. Lavínia Lima",0,518,7329,F
"Isabelly da Mota",0,518,7326,F
"Ana Clara Nunes",0,518,7319,F
"Sra. Sofia Duarte",0,518,7320,F
"Maria Eduarda Rocha",0,518,7332,F
"Srta. Marina Barros",0,518,7321,F
"Larissa da Conceição",0,518,7327,F
"Daniela Freitas",0,518,7324,F
"Bruna Cunha",0,518,7322,F
"Sofia Rocha",0,517,7339,F
"Juliana Pereira",0,517,7335,F
"Larissa Martins",0,517,7338,F
"Valentina Martins",0,517,7336,F
"Sra. Maria Sophia Moreira",0,517,7342,F
"Gabriela Peixoto",0,517,7340,F
"Emanuelly Oliveira",0,517,7337,F
"Letícia Cardoso",0,517,7341,F
"Maria Julia Viana",0,517,7334,F
"Maria Sophia Teixeira",0,516,7344,F
"Brenda da Cruz",0,516,7347,F
"Joana Jesus",0,516,7351,F
"Dra. Yasmin da Cunha",0,516,7348,F
"Gabrielly Rezende",0,516,7345,F
"Maria Julia Moreira",0,516,7353,F
"Srta. Maria Ribeiro",0,516,7350,F
"Marina Alves",0,516,7349,F
"Srta. Raquel Farias",0,516,7346,F
"Srta. Emilly Cardoso",0,516,7352,F
"Ana Sophia Nunes",0,516,7343,F
"Júlia Santos",0,515,7364,F
"Agatha da Cunha",0,515,7366,F
"Melissa da Cunha",0,515,7360,F
"Ana Júlia da Luz",0,515,7363,F
"Dra. Evelyn Mendes",0,515,7359,F
"Ana Júlia Costa",0,515,7358,F
"Maria Cecília da Conceição",0,515,7354,F
"Rebeca Costela",0,515,7357,F
"Isis Barbosa",0,515,7362,F
"Isabella Melo",0,515,7355,F
"Ana Clara Ribeiro",0,515,7365,F
"Gabrielly Melo",0,515,7356,F
"Clara Duarte",0,515,7361,F
"Srta. Catarina Cardoso",0,514,7375,F
"Dra. Sophie Monteiro",0,514,7380,F
"Marina Oliveira",0,514,7371,F
"Sra. Juliana Barros",0,514,7368,F
"Maysa Cardoso",0,514,7372,F
"Manuela da Rosa",0,514,7377,F
"Daniela Azevedo",0,514,7370,F
"Isabel Rocha",0,514,7367,F
"Lavínia Rodrigues",0,514,7374,F
"Maria Clara Silveira",0,514,7369,F
"Nicole da Mata",0,514,7373,F
"Lara Vieira",0,514,7379,F
"Bruna da Paz",0,514,7378,F
"Esther Peixoto",0,514,7376,F
"Carolina da Rosa",0,513,7389,F
"Nina da Cruz",0,513,7384,F
"Laís Cardoso",0,513,7382,F
"Isadora Rodrigues",0,513,7381,F
"Elisa da Cunha",0,513,7390,F
"Dra. Luna Correia",0,513,7386,F
"Sra. Rebeca Freitas",0,513,7387,F
"Ana Carolina Nogueira",0,513,7385,F
"Mariane Oliveira",0,513,7383,F
"Isabel Vieira",0,513,7388,F
"Emanuella Barbosa",0,513,7391,F
"Ana Luiza Moreira",0,512,7398,F
"Mariana da Mota",0,512,7403,F
"Natália Ferreira",0,512,7397,F
"Stephany Lopes",0,512,7394,F
"Esther Fernandes",0,512,7401,F
"Sra. Maria Cecília Duarte",0,512,7396,F
"Juliana Aragão",0,512,7393,F
"Ana Lívia Novaes",0,512,7402,F
"Eloah Moraes",0,512,7400,F
"Sarah Carvalho",0,512,7404,F
"Laura Porto",0,512,7392,F
"Clarice Ferreira",0,512,7395,F
"Vitória Teixeira",0,512,7399,F
"Rebeca Santos",0,511,7405,F
"Heloísa Mendes",0,511,7406,F
"Gabrielly da Paz",0,511,7407,F
"Maria Eduarda da Rosa",0,511,7410,F
"Sophie da Rosa",0,511,7408,F
"Maria Julia Alves",0,511,7411,F
"Maysa Rocha",0,511,7409,F
"Joana da Paz",0,510,7417,F
"Yasmin Silveira",0,510,7413,F
"Elisa Peixoto",0,510,7415,F
"Srta. Isis Viana",0,510,7416,F
"Raquel Ferreira",0,510,7412,F
"Manuela Carvalho",0,510,7414,F
"Lara Moreira",0,509,7422,F
"Caroline Nascimento",0,509,7425,F
"Maria Clara da Rosa",0,509,7418,F
"Caroline Ribeiro",0,509,7419,F
"Srta. Maria Vitória Alves",0,509,7424,F
"Bárbara da Rocha",0,509,7421,F
"Olivia Caldeira",0,509,7423,F
"Mariane Peixoto",0,509,7420,F
"Isadora Vieira",0,508,7436,F
"Isabelly Costa",0,508,7426,F
"Ana Julia Carvalho",0,508,7432,F
"Sra. Bárbara Moura",0,508,7427,F
"Stephany Pinto",0,508,7430,F
"Larissa Moraes",0,508,7434,F
"Sra. Beatriz Pires",0,508,7431,F
"Raquel Castro",0,508,7435,F
"Clara da Cruz",0,508,7428,F
"Sophia da Rosa",0,508,7429,F
"Bruna Correia",0,508,7433,F
"Alexia Dias",0,507,7447,F
"Alana Pinto",0,507,7449,F
"Larissa Silveira",0,507,7445,F
"Alexia Cunha",0,507,7437,F
"Isabel Duarte",0,507,7438,F
"Dra. Júlia Lopes",0,507,7439,F
"Elisa Barbosa",0,507,7444,F
"Ana Vitória da Conceição",0,507,7446,F
"Dra. Maria Luiza Porto",0,507,7441,F
"Srta. Brenda Caldeira",0,507,7448,F
"Luana Silveira",0,507,7443,F
"Brenda Barros",0,507,7440,F
"Nicole Gonçalves",0,507,7442,F
"Rafaela Azevedo",0,506,7462,F
"Letícia Araújo",0,506,7461,F
"Ana Júlia Mendes",0,506,7451,F
"Dra. Ana Castro",0,506,7456,F
"Rebeca Aragão",0,506,7460,F
"Luana Cunha",0,506,7457,F
"Ana Júlia Viana",0,506,7463,F
"Dra. Sarah da Cunha",0,506,7450,F
"Sra. Catarina Nogueira",0,506,7459,F
"Alícia Carvalho",0,506,7452,F
"Srta. Ana Carolina Gomes",0,506,7454,F
"Ana Carolina Rezende",0,506,7453,F
"Srta. Maria Fernanda da Rocha",0,506,7458,F
"Esther Duarte",0,506,7455,F
"Isis Oliveira",0,506,7464,F
"Eloah Lopes",0,505,7469,F
"Sra. Larissa Rodrigues",0,505,7474,F
"Srta. Maysa da Rosa",0,505,7468,F
"Vitória Almeida",0,505,7467,F
"Srta. Caroline Azevedo",0,505,7472,F
"Juliana Carvalho",0,505,7465,F
"Natália da Cruz",0,505,7466,F
"Carolina da Rocha",0,505,7470,F
"Eloah Campos",0,505,7473,F
"Ana Carolina Cunha",0,505,7471,F
"Laís Gomes",0,504,7477,F
"Julia Pereira",0,504,7476,F
"Carolina Cunha",0,504,7480,F
"Maysa Viana",0,504,7478,F
"Joana Oliveira",0,504,7475,F
"Lívia Santos",0,504,7481,F
"Maria Julia Souza",0,504,7479,F
"Srta. Eduarda Silva",0,503,7495,F
"Srta. Olivia Rodrigues",0,503,7492,F
"Ana Vitória Mendes",0,503,7491,F
"Dra. Marcela Mendes",0,503,7490,F
"Melissa Campos",0,503,7486,F
"Emanuella Cardoso",0,503,7485,F
"Lorena Duarte",0,503,7482,F
"Mariane Carvalho",0,503,7496,F
"Natália Ferreira",0,503,7483,F
"Sra. Rebeca Oliveira",0,503,7484,F
"Maria Vitória Alves",0,503,7493,F
"Dra. Lara Moraes",0,503,7487,F
"Maria Sophia Barbosa",0,503,7489,F
"Nicole Lopes",0,503,7494,F
"Natália Silva",0,503,7488,F
"Sra. Emanuelly Moreira",0,502,7500,F
"Marcela Fogaça",0,502,7504,F
"Agatha da Rosa",0,502,7506,F
"Marcela Sales",0,502,7505,F
"Rebeca Santos",0,502,7508,F
"Valentina Gonçalves",0,502,7499,F
"Elisa Novaes",0,502,7498,F
"Julia Moura",0,502,7507,F
"Júlia Almeida",0,502,7501,F
"Marcela Rezende",0,502,7502,F
"Maria Sophia Nascimento",0,502,7503,F
"Sophia Farias",0,502,7497,F
"Isabella Lima",0,501,7512,F
"Ana Azevedo",0,501,7513,F
"Evelyn Pires",0,501,7510,F
"Maria Cecília Moura",0,501,7511,F
"Isis Lima",0,501,7514,F
"Bárbara da Luz",0,501,7515,F
"Alexia Duarte",0,501,7516,F
"Isabella Azevedo",0,501,7509,F
"Ana Julia Viana",0,500,7524,F
"Melissa Ferreira",0,500,7521,F
"Maria Vitória Cunha",0,500,7520,F
"Lorena Gonçalves",0,500,7522,F
"Clara Novaes",0,500,7518,F
"Manuela Rocha",0,500,7523,F
"Stella Fernandes",0,500,7517,F
"Larissa Moraes",0,500,7519,F
"Maria Sophia Pinto",0,499,7530,F
"Sra. Isabel Costela",0,499,7529,F
"Maria Clara Moreira",0,499,7531,F
"Laís da Luz",0,499,7528,F
"Bruna Cardoso",0,499,7527,F
"Srta. Emanuelly Oliveira",0,499,7525,F
"Srta. Ana Júlia da Cruz",0,499,7526,F
"Joana da Cruz",0,498,7542,F
"Emilly Castro",0,498,7544,F
"Srta. Rafaela Viana",0,498,7532,F
"Clara da Luz",0,498,7536,F
"Clara Ferreira",0,498,7538,F
"Catarina Campos",0,498,7534,F
"Daniela Rezende",0,498,7539,F
"Esther Ferreira",0,498,7537,F
"Luna Souza",0,498,7540,F
"Maria Vitória Costela",0,498,7533,F
"Ana Sophia Cavalcanti",0,498,7535,F
"Sra. Raquel Silva",0,498,7541,F
"Ana Julia Nunes",0,498,7545,F
"Ana Beatriz Viana",0,498,7543,F
"Letícia Pereira",0,497,7551,F
"Maria Luiza Porto",0,497,7548,F
"Srta. Julia Monteiro",0,497,7553,F
"Luiza Monteiro",0,497,7547,F
"Emanuella Teixeira",0,497,7550,F
"Laís Cavalcanti",0,497,7554,F
"Alice Oliveira",0,497,7549,F
"Laura Silveira",0,497,7556,F
"Giovanna Viana",0,497,7552,F
"Maitê Ramos",0,497,7555,F
"Evelyn Novaes",0,497,7546,F
"Eduarda Oliveira",0,496,7560,F
"Vitória Costa",0,496,7561,F
"Milena Moreira",0,496,7559,F
"Srta. Alícia Martins",0,496,7562,F
"Isis Lima",0,496,7557,F
"Helena Alves",0,496,7558,F
"Luiza Campos",0,495,7565,F
"Luna das Neves",0,495,7563,F
"Mirella Moura",0,495,7568,F
"Agatha Jesus",0,495,7566,F
"Alexia Araújo",0,495,7564,F
"Maria Eduarda Castro",0,495,7567,F
"Laís Jesus",0,494,7569,F
"Alexia Fernandes",0,494,7574,F
"Bruna Lopes",0,494,7573,F
"Joana da Conceição",0,494,7572,F
"Sra. Helena da Cunha",0,494,7575,F
"Ana Vitória Monteiro",0,494,7576,F
"Sra. Maysa Moreira",0,494,7570,F
"Valentina Costela",0,494,7571,F
"Julia Lopes",0,493,7588,F
"Dra. Agatha Rodrigues",0,493,7587,F
"Cecília Caldeira",0,493,7580,F
"Maria Fernanda Fogaça",0,493,7582,F
"Sra. Emanuella Azevedo",0,493,7584,F
"Daniela da Luz",0,493,7586,F
"Rafaela Souza",0,493,7589,F
"Lara Gonçalves",0,493,7578,F
"Marcela Moura",0,493,7583,F
"Alexia Lopes",0,493,7581,F
"Maitê Jesus",0,493,7585,F
"Gabriela Ferreira",0,493,7579,F
"Isabel da Costa",0,493,7577,F
"Laís Sales",0,492,7591,F
"Isabel Teixeira",0,492,7594,F
"Ana Lívia Rezende",0,492,7593,F
"Pietra Cardoso",0,492,7595,F
"Bruna Monteiro",0,492,7600,F
"Mariana Costela",0,492,7598,F
"Emilly Peixoto",0,492,7590,F
"Clara da Rosa",0,492,7597,F
"Ana Clara Campos",0,492,7599,F
"Maitê das Neves",0,492,7596,F
"Ana Lívia Alves",0,492,7592,F
"Valentina Carvalho",0,491,7609,F
"Eloah da Luz",0,491,7601,F
"Clarice Ramos",0,491,7607,F
"Lívia Cunha",0,491,7603,F
"Brenda Castro",0,491,7610,F
"Fernanda Aragão",0,491,7602,F
"Srta. Gabrielly da Luz",0,491,7612,F
"Natália da Luz",0,491,7615,F
"Srta. Eduarda Viana",0,491,7614,F
"Milena Pires",0,491,7611,F
"Ana Sophia Barbosa",0,491,7604,F
"Srta. Alexia Nunes",0,491,7606,F
"Agatha Peixoto",0,491,7605,F
"Fernanda Gomes",0,491,7608,F
"Lívia Porto",0,491,7613,F
"Joana Pires",0,490,7620,F
"Rafaela Duarte",0,490,7621,F
"Ana Clara Silva",0,490,7623,F
"Manuela Vieira",0,490,7616,F
"Emanuella Martins",0,490,7618,F
"Srta. Joana da Cruz",0,490,7622,F
"Sophie da Luz",0,490,7624,F
"Maria Fernanda Santos",0,490,7617,F
"Beatriz Santos",0,490,7619,F
"Daniela Dias",0,489,7629,F
"Kamilly Ferreira",0,489,7626,F
"Cecília Caldeira",0,489,7627,F
"Valentina da Cruz",0,489,7628,F
"Nina da Luz",0,489,7633,F
"Lavínia Rodrigues",0,489,7630,F
"Olivia da Costa",0,489,7632,F
"Agatha Barros",0,489,7625,F
"Dra. Gabriela Silva",0,489,7634,F
"Dra. Maria Alice Novaes",0,489,7631,F
"Mirella Pires",0,488,7640,F
"Clarice Rodrigues",0,488,7641,F
"Ana Laura Pereira",0,488,7642,F
"Sofia Nascimento",0,488,7639,F
"Emanuella Barbosa",0,488,7636,F
"Clarice Moraes",0,488,7638,F
"Maria Clara Caldeira",0,488,7637,F
"Nina da Rosa",0,488,7635,F
"Isabel da Rocha",0,487,7644,F
"Pietra Moura",0,487,7649,F
"Alícia Souza",0,487,7647,F
"Alice Monteiro",0,487,7650,F
"Marcela Cardoso",0,487,7645,F
"Lara Pinto",0,487,7646,F
"Nina Costa",0,487,7648,F
"Júlia Moreira",0,487,7643,F
"Sra. Olivia da Costa",0,486,7651,F
"Vitória Barbosa",0,486,7656,F
"Bárbara da Rosa",0,486,7654,F
"Sra. Yasmin da Costa",0,486,7665,F
"Rafaela Pereira",0,486,7662,F
"Isabelly Pereira",0,486,7663,F
"Alana Silva",0,486,7666,F
"Eloah Gonçalves",0,486,7652,F
"Bárbara da Mata",0,486,7655,F
"Dra. Daniela Souza",0,486,7659,F
"Maria Fernanda Moura",0,486,7657,F
"Julia Cunha",0,486,7658,F
"Alana Cavalcanti",0,486,7664,F
"Emanuelly Martins",0,486,7660,F
"Ana Clara da Mota",0,486,7653,F
"Agatha Sales",0,486,7661,F
"Daniela da Mota",0,485,7678,F
"Mariane Vieira",0,485,7670,F
"Dra. Brenda da Cunha",0,485,7682,F
"Cecília Martins",0,485,7673,F
"Ana Vitória Almeida",0,485,7674,F
"Sabrina da Rosa",0,485,7680,F
"Sabrina Gomes",0,485,7677,F
"Sra. Isis Ferreira",0,485,7676,F
"Dra. Sofia Alves",0,485,7667,F
"Sophia Moraes",0,485,7668,F
"Luna Moura",0,485,7681,F
"Mariane Pinto",0,485,7672,F
"Lara Pinto",0,485,7669,F
"Giovanna da Rocha",0,485,7679,F
"Catarina Cardoso",0,485,7671,F
"Mirella da Cunha",0,485,7675,F
"Alexia da Rocha",0,484,7684,F
"Evelyn Monteiro",0,484,7683,F
"Amanda da Mata",0,484,7685,F
"Esther Campos",0,484,7687,F
"Ana Carolina Sales",0,484,7686,F
"Bárbara Ferreira",0,483,7695,F
"Dra. Melissa Nogueira",0,483,7703,F
"Sophia Melo",0,483,7692,F
"Sra. Isabelly Costa",0,483,7700,F
"Sra. Caroline Araújo",0,483,7701,F
"Sra. Rafaela da Costa",0,483,7699,F
"Beatriz das Neves",0,483,7688,F
"Maysa Freitas",0,483,7704,F
"Olivia da Luz",0,483,7698,F
"Júlia Souza",0,483,7696,F
"Alana Vieira",0,483,7697,F
"Esther Nunes",0,483,7694,F
"Sofia Monteiro",0,483,7702,F
"Dra. Beatriz Rocha",0,483,7693,F
"Pietra Campos",0,483,7689,F
"Alícia da Rocha",0,483,7690,F
"Emanuelly Moura",0,483,7691,F
"Milena Viana",0,482,7705,F
"Emanuelly da Mota",0,482,7710,F
"Maria Sophia Carvalho",0,482,7706,F
"Srta. Alice Barros",0,482,7708,F
"Lavínia Costa",0,482,7713,F
"Srta. Isis Fogaça",0,482,7707,F
"Fernanda Souza",0,482,7712,F
"Laura Azevedo",0,482,7711,F
"Maria Clara Ribeiro",0,482,7709,F
"Beatriz Nunes",0,481,7718,F
"Rafaela Nunes",0,481,7715,F
"Laura Lima",0,481,7735,F
"Maria Lima",0,481,7717,F
"Sofia Cavalcanti",0,481,7725,F
"Ana Júlia Souza",0,481,7731,F
"Pietra Ribeiro",0,481,7727,F
"Dra. Maitê Duarte",0,481,7730,F
"Raquel Campos",0,481,7724,F
"Sra. Giovanna Barros",0,481,7721,F
"Srta. Daniela Castro",0,481,7726,F
"Vitória Vieira",0,481,7714,F
"Sofia Fogaça",0,481,7719,F
"Milena Aragão",0,481,7732,F
"Emanuella Castro",0,481,7729,F
"Juliana Araújo",0,481,7728,F
"Emilly da Costa",0,481,7733,F
"Ana da Mota",0,481,7720,F
"Laura Barros",0,481,7734,F
"Alexia Rocha",0,481,7723,F
"Ana Carolina Campos",0,481,7716,F
"Mirella Oliveira",0,481,7722,F
"Ana Novaes",0,480,7737,F
"Bianca Cardoso",0,480,7744,F
"Sofia Peixoto",0,480,7739,F
"Olivia Campos",0,480,7741,F
"Juliana Jesus",0,480,7746,F
"Srta. Alice Nascimento",0,480,7743,F
"Gabriela Lima",0,480,7747,F
"Dra. Giovanna Pires",0,480,7736,F
"Dra. Emanuella Cunha",0,480,7738,F
"Ana Carolina da Rosa",0,480,7742,F
"Daniela Gomes",0,480,7740,F
"Luna Santos",0,480,7745,F
"Pietra Martins",0,479,7754,F
"Valentina Gonçalves",0,479,7762,F
"Stella Rezende",0,479,7755,F
"Maysa Viana",0,479,7761,F
"Elisa Rezende",0,479,7749,F
"Srta. Ana Luiza Porto",0,479,7752,F
"Maria Alice da Luz",0,479,7756,F
"Nicole Farias",0,479,7757,F
"Sofia da Paz",0,479,7759,F
"Maria Eduarda Gonçalves",0,479,7758,F
"Ana Julia Pinto",0,479,7748,F
"Valentina Peixoto",0,479,7751,F
"Gabrielly Costa",0,479,7753,F
"Sabrina Pereira",0,479,7760,F
"Dra. Maria Cardoso",0,479,7750,F
"Marina Nogueira",0,478,7767,F
"Lívia Azevedo",0,478,7770,F
"Lorena Costela",0,478,7771,F
"Esther Monteiro",0,478,7763,F
"Milena Ferreira",0,478,7776,F
"Sra. Kamilly Costela",0,478,7772,F
"Nina Pires",0,478,7768,F
"Mariana Fogaça",0,478,7766,F
"Heloísa Castro",0,478,7777,F
"Sra. Sofia Viana",0,478,7764,F
"Isabel Campos",0,478,7780,F
"Alexia Azevedo",0,478,7779,F
"Luiza da Cunha",0,478,7765,F
"Laura Nascimento",0,478,7769,F
"Emanuella da Paz",0,478,7774,F
"Dra. Luiza Farias",0,478,7778,F
